turbine_id,operating_hours,wind_speed_ms,ambient_temp_c,wind_direction_deg,gearbox_oil_temp_c,gearbox_bearing_temp_c,generator_winding_temp_c,generator_rpm,rotor_rpm,blade_pitch_angle_deg,hydraulic_pressure_bar,active_power_kw
WTG_19,223,8.7,15.43,184.31,80.42,69.3,93.38,1110.91,12.34,0.0,180.81,1436.53
WTG_19,224,11.13,16.59,192.24,84.79,71.17,103.0,1409.98,15.67,0.0,178.13,2000.0
WTG_19,225,7.03,17.88,206.14,75.56,67.87,82.12,897.34,9.97,0.0,179.94,787.96
WTG_19,226,6.36,18.21,212.97,74.69,69.02,79.53,812.28,9.03,0.0,183.63,552.93
WTG_19,227,10.53,22.79,210.52,84.93,70.74,108.18,1299.08,14.43,0.0,180.43,2000.0
WTG_19,228,11.04,11.7,217.64,84.42,71.35,98.81,1395.16,15.5,0.0,177.18,2000.0
WTG_19,229,9.55,14.17,192.39,85.71,69.62,99.75,1204.73,13.39,0.0,177.5,1921.14
WTG_19,230,9.98,16.41,210.92,85.34,68.92,104.23,1254.25,13.94,0.0,181.42,2000.0
WTG_19,231,11.08,17.57,220.22,86.19,70.6,106.37,1383.12,15.37,0.0,181.9,2000.0
WTG_19,232,9.11,13.23,192.75,83.48,70.66,94.02,1144.01,12.71,0.0,180.19,1701.01
WTG_19,233,7.08,15.68,176.49,74.88,68.49,78.85,897.47,9.97,0.0,179.98,791.01
WTG_19,234,8.83,21.43,186.06,82.37,70.13,98.96,1106.33,12.29,0.0,178.69,1505.05
WTG_19,235,9.91,22.39,208.56,86.89,70.7,110.57,1241.89,13.8,0.0,180.91,2000.0
WTG_19,236,11.53,24.15,168.93,85.97,71.73,111.71,1455.54,16.17,0.0,179.45,2000.0
WTG_19,237,6.2,15.87,185.98,74.2,67.51,75.58,791.15,8.79,0.0,177.91,531.65
WTG_19,238,6.36,18.94,217.18,75.78,68.44,78.94,825.14,9.17,0.0,179.43,570.27
WTG_19,239,10.62,19.96,215.2,87.44,71.63,107.86,1341.3,14.9,0.0,179.57,2000.0
WTG_19,240,7.1,20.96,187.16,77.88,69.92,86.89,862.01,9.58,0.0,179.01,813.27
WTG_19,241,7.89,10.7,188.11,80.32,69.02,82.0,977.53,10.86,0.0,180.33,1082.45
WTG_19,242,4.79,12.2,207.85,72.8,67.97,67.59,609.41,6.77,0.0,178.12,260.99
WTG_19,243,3.84,20.89,213.09,70.6,69.32,73.52,540.0,6.0,0.0,179.84,150.26
WTG_19,244,11.4,14.61,195.23,86.98,72.05,103.1,1443.74,16.04,0.0,177.9,2000.0
WTG_19,245,7.0,12.38,208.58,77.16,71.23,77.49,860.03,9.56,0.0,179.07,749.21
WTG_19,246,5.65,16.1,198.12,75.41,69.82,75.0,719.2,7.99,0.0,179.59,392.11
WTG_19,247,6.52,15.74,197.44,75.94,70.15,79.0,842.58,9.36,0.0,176.5,624.0
WTG_19,248,9.34,12.02,201.08,86.04,71.86,96.36,1192.87,13.25,0.0,178.64,1777.16
WTG_19,249,6.56,13.39,191.54,75.1,69.75,76.99,816.24,9.07,0.0,176.5,626.38
WTG_19,250,5.69,17.23,206.22,73.59,68.84,74.34,716.37,7.96,0.0,178.05,422.76
WTG_19,251,9.87,19.6,202.27,87.16,71.02,108.92,1237.42,13.75,0.0,179.27,2000.0
WTG_19,252,5.06,16.04,188.71,73.4,68.76,72.89,634.26,7.05,0.0,181.75,274.49
WTG_19,253,9.74,23.06,202.21,87.57,71.71,111.6,1208.47,13.43,0.0,179.25,2000.0
WTG_19,254,8.74,11.5,214.15,83.39,71.0,91.12,1104.59,12.27,0.0,177.86,1483.55
WTG_19,255,9.45,22.17,199.37,87.18,71.79,107.23,1184.84,13.16,0.0,179.38,1818.16
WTG_19,256,12.19,11.86,196.79,86.91,72.28,101.07,1541.16,17.12,0.48,176.37,2000.0
WTG_19,257,15.13,24.85,189.14,87.07,74.32,112.77,1800.0,20.0,7.82,177.31,2000.0
WTG_19,258,8.39,13.11,226.49,83.94,70.81,90.39,1063.01,11.81,0.0,180.16,1307.06
WTG_19,259,12.79,20.59,179.5,87.8,74.4,110.38,1617.42,17.97,1.97,175.85,2000.0
WTG_19,260,5.53,14.86,204.5,74.61,70.33,73.75,720.91,8.01,0.0,178.71,375.2
WTG_19,261,6.37,22.56,217.26,77.48,70.7,86.89,797.63,8.86,0.0,176.88,609.25
WTG_19,262,7.13,16.04,206.1,78.41,70.89,84.83,868.31,9.65,0.0,178.23,777.26
WTG_19,263,10.1,19.92,203.59,88.23,72.61,110.94,1285.5,14.28,0.0,175.94,2000.0
WTG_19,264,3.79,16.05,229.29,73.26,70.21,70.45,540.0,6.0,0.0,176.16,137.85
WTG_19,265,9.08,18.09,205.01,85.57,73.35,103.38,1149.2,12.77,0.0,175.85,1639.24
WTG_19,266,12.05,21.17,224.85,87.23,74.05,110.51,1554.51,17.27,0.13,177.17,2000.0
WTG_19,267,14.18,20.86,208.46,89.21,74.32,112.63,1773.23,19.7,5.45,177.91,2000.0
WTG_19,268,6.12,23.9,186.99,77.28,70.97,85.63,742.52,8.25,0.0,176.27,514.73
WTG_19,269,9.79,18.48,196.33,87.69,73.29,110.07,1211.68,13.46,0.0,175.57,2000.0
WTG_19,270,11.32,24.39,196.39,87.67,73.88,114.48,1432.67,15.92,0.0,175.51,2000.0
WTG_19,271,8.38,15.92,226.96,82.87,71.85,93.81,1019.12,11.32,0.0,176.63,1282.98
WTG_19,272,8.65,18.35,206.4,83.27,72.79,98.7,1071.04,11.9,0.0,175.41,1432.83
WTG_19,273,7.62,15.82,182.49,80.87,72.03,87.52,992.7,11.03,0.0,175.27,984.18
WTG_19,274,13.11,10.53,185.91,88.38,75.26,101.47,1622.31,18.03,2.76,177.33,2000.0
WTG_19,275,11.26,18.7,221.08,89.37,74.14,108.98,1398.79,15.54,0.0,175.37,2000.0
WTG_19,276,4.51,15.2,228.41,74.58,71.71,74.39,583.05,6.48,0.0,177.1,214.91
WTG_19,277,10.89,8.36,217.27,89.75,74.29,100.12,1367.45,15.19,0.0,174.54,2000.0
WTG_19,278,5.51,25.88,190.92,77.49,71.98,87.83,683.44,7.59,0.0,176.12,380.6
WTG_19,279,6.68,13.43,222.97,78.35,72.55,80.63,853.13,9.48,0.0,173.13,697.33
WTG_19,280,7.65,20.02,215.43,82.96,72.96,91.94,952.48,10.58,0.0,178.22,982.92
WTG_19,281,9.81,14.58,223.84,89.22,73.43,105.55,1216.97,13.52,0.0,173.31,2000.0
WTG_19,282,9.26,13.04,187.95,87.66,73.8,102.26,1174.4,13.05,0.0,174.87,1740.73
WTG_19,283,8.54,19.5,213.15,85.17,74.32,100.84,1093.86,12.15,0.0,174.03,1374.59
WTG_19,284,5.3,11.37,216.03,76.39,72.02,70.94,671.22,7.46,0.0,171.81,307.12
WTG_19,285,8.04,19.45,235.43,84.42,74.27,96.27,988.36,10.98,0.0,174.44,1135.68
WTG_19,286,11.06,14.77,194.2,90.67,75.33,108.82,1364.52,15.16,0.0,173.17,2000.0
WTG_19,287,11.74,18.54,224.28,90.46,75.59,112.44,1478.1,16.42,0.0,170.94,2000.0
WTG_19,288,7.35,15.5,223.02,81.06,74.1,86.85,917.91,10.2,0.0,175.32,874.4
WTG_19,289,11.46,25.81,221.91,91.38,75.74,118.22,1453.08,16.15,0.0,175.72,2000.0
WTG_19,290,8.04,19.68,185.57,83.06,74.69,94.66,1009.57,11.22,0.0,175.65,1164.18
WTG_19,291,7.02,16.63,230.29,81.45,74.63,87.59,877.65,9.75,0.0,173.45,774.9
WTG_19,292,11.95,19.0,212.8,90.69,77.45,112.12,1536.25,17.07,0.0,171.84,2000.0
WTG_19,293,5.1,17.53,202.12,76.15,73.18,76.95,661.29,7.35,0.0,173.41,283.59
WTG_19,294,9.08,16.61,190.25,87.16,75.26,103.8,1131.84,12.58,0.0,173.31,1644.43
WTG_19,295,7.07,17.01,231.76,81.89,72.73,90.02,901.26,10.01,0.0,171.22,774.96
WTG_19,296,9.68,14.36,193.26,91.35,75.82,108.48,1238.95,13.77,0.0,173.68,1996.37
WTG_19,297,11.18,10.62,197.94,91.97,76.74,103.42,1392.11,15.47,0.0,170.94,2000.0
WTG_19,298,4.84,19.38,186.85,76.98,73.35,78.97,623.54,6.93,0.0,173.95,239.46
WTG_19,299,6.17,16.91,225.04,79.15,74.07,83.26,742.36,8.25,0.0,172.61,495.91
WTG_19,300,10.13,19.42,218.11,91.59,76.2,113.25,1251.31,13.9,0.0,171.91,2000.0
WTG_19,301,7.75,17.87,244.13,84.64,73.94,93.75,977.09,10.86,0.0,172.17,1005.32
WTG_19,302,12.97,18.97,232.64,91.46,77.43,113.98,1634.37,18.16,2.42,173.8,2000.0
WTG_19,303,4.6,26.3,217.08,77.41,74.45,88.18,573.58,6.37,0.0,172.02,221.29
WTG_19,304,6.73,18.1,213.29,81.21,76.0,89.4,864.07,9.6,0.0,171.74,662.03
WTG_19,305,12.09,17.99,192.98,92.02,77.34,114.93,1511.94,16.8,0.22,170.46,2000.0
WTG_19,306,6.47,22.83,186.72,80.93,74.58,90.4,820.46,9.12,0.0,172.27,596.2
WTG_19,307,11.78,15.39,208.02,92.11,77.78,110.38,1463.68,16.26,0.0,169.3,2000.0
WTG_19,308,9.27,17.75,201.64,91.01,77.97,110.21,1183.09,13.15,0.0,169.16,1750.36
WTG_19,309,10.82,17.27,215.82,92.73,78.3,112.19,1384.23,15.38,0.0,171.23,2000.0
WTG_19,310,10.79,21.12,185.58,92.77,78.05,116.9,1345.24,14.95,0.0,172.01,2000.0
WTG_19,311,13.49,18.08,214.78,93.46,79.08,112.3,1723.69,19.15,3.73,171.99,2000.0
WTG_19,312,12.21,21.74,200.04,93.78,79.3,118.17,1578.39,17.54,0.53,169.97,2000.0
WTG_19,313,10.17,20.65,212.73,94.12,77.63,117.76,1268.53,14.09,0.0,169.77,2000.0
WTG_19,314,8.94,11.09,217.77,90.32,77.12,97.89,1089.31,12.1,0.0,171.28,1571.56
WTG_19,315,12.97,26.22,211.84,94.0,80.27,122.39,1630.65,18.12,2.44,171.18,2000.0
WTG_19,316,3.0,14.14,220.06,77.56,75.71,74.12,540.0,6.0,0.0,168.86,47.49
WTG_19,317,7.72,13.84,212.49,87.45,77.47,91.13,981.68,10.91,0.0,170.33,1024.74
WTG_19,318,5.49,17.37,213.4,80.86,76.19,84.58,705.56,7.84,0.0,167.64,374.63
WTG_19,319,11.9,19.92,183.99,95.77,78.89,117.38,1505.06,16.72,0.0,170.05,2000.0
WTG_19,320,10.48,17.3,211.5,94.75,78.1,114.85,1314.73,14.61,0.0,169.66,2000.0
WTG_19,321,9.2,15.41,195.89,90.93,78.56,104.37,1130.58,12.56,0.0,169.01,1693.95
WTG_19,322,5.84,20.83,236.86,82.59,75.85,89.96,742.21,8.25,0.0,169.36,451.1
WTG_19,323,10.2,18.46,204.07,94.1,78.87,115.7,1289.81,14.33,0.0,168.69,2000.0
WTG_19,324,10.91,18.71,234.15,94.54,78.67,117.9,1366.31,15.18,0.0,167.93,2000.0
WTG_19,325,7.09,16.18,226.01,85.15,77.75,91.91,915.86,10.18,0.0,166.35,806.73
WTG_19,326,9.63,17.34,237.61,96.27,78.57,114.95,1206.24,13.4,0.0,168.91,1966.32
WTG_19,327,7.78,21.5,209.27,87.49,77.82,100.23,979.16,10.88,0.0,168.87,1008.28
WTG_19,328,10.12,13.75,193.06,92.96,79.69,110.82,1240.85,13.79,0.0,169.01,2000.0
WTG_19,329,11.3,14.84,204.11,96.35,80.27,114.35,1422.34,15.8,0.0,167.01,2000.0
WTG_19,330,12.64,11.86,206.5,94.82,79.85,110.9,1604.91,17.83,1.6,168.5,2000.0
WTG_19,331,8.12,20.36,241.96,89.08,78.85,104.47,1040.46,11.56,0.0,166.88,1192.14
WTG_19,332,10.18,7.49,204.36,95.43,80.06,104.74,1302.33,14.47,0.0,167.6,2000.0
WTG_19,333,9.98,10.06,208.33,96.79,80.75,110.36,1252.44,13.92,0.0,166.84,2000.0
WTG_19,334,12.77,20.33,212.77,96.44,81.9,120.29,1640.01,18.22,1.92,165.63,2000.0
WTG_19,335,7.44,22.58,196.29,87.95,79.04,101.44,959.43,10.66,0.0,167.64,904.73
WTG_19,336,7.86,10.94,214.33,88.59,81.11,92.85,977.49,10.86,0.0,165.2,1055.97
WTG_19,337,11.12,20.18,231.11,96.23,82.08,119.43,1426.79,15.85,0.0,165.44,2000.0
WTG_19,338,10.32,18.3,219.13,97.6,80.24,119.89,1297.44,14.42,0.0,165.44,2000.0
WTG_19,339,11.55,25.77,216.93,96.95,80.9,127.06,1436.58,15.96,0.0,166.23,2000.0
WTG_19,340,9.44,14.74,232.62,97.39,81.72,111.74,1208.15,13.42,0.0,164.4,1849.19
WTG_19,341,9.89,17.35,217.63,97.53,81.44,118.27,1228.01,13.64,0.0,162.97,2000.0
WTG_19,342,9.4,21.99,208.12,95.95,82.03,118.29,1172.16,13.02,0.0,163.18,1822.28
WTG_19,343,3.77,22.72,218.87,83.07,79.45,89.46,540.0,6.0,0.0,162.04,114.45
WTG_19,344,11.65,11.22,228.99,97.65,82.13,112.78,1483.62,16.48,0.0,164.5,2000.0
WTG_19,345,14.54,12.36,203.72,97.76,84.27,114.47,1800.0,20.0,6.35,164.86,2000.0
WTG_19,346,8.85,20.82,217.36,94.24,82.61,113.49,1107.32,12.3,0.0,163.98,1518.92
WTG_19,347,8.8,13.96,190.09,94.73,81.76,107.23,1115.41,12.39,0.0,164.79,1486.79
WTG_19,348,10.59,14.39,183.29,98.55,82.64,116.98,1357.46,15.08,0.0,165.17,2000.0
WTG_19,349,7.62,11.5,241.61,88.56,81.72,92.63,966.78,10.74,0.0,162.71,979.06
WTG_19,350,10.74,19.28,225.6,98.71,83.05,121.15,1343.74,14.93,0.0,162.78,2000.0
WTG_19,351,9.04,19.05,247.44,96.26,83.69,113.95,1121.01,12.46,0.0,162.37,1633.32
WTG_19,352,8.09,9.79,215.24,90.92,82.84,98.52,1021.69,11.35,0.0,164.36,1155.91
WTG_19,353,9.09,17.45,233.79,96.8,83.36,114.18,1166.75,12.96,0.0,164.27,1652.97
WTG_19,354,10.42,20.85,225.42,99.63,83.48,123.85,1311.2,14.57,0.0,164.71,2000.0
WTG_19,355,4.82,15.56,226.27,86.23,82.01,86.45,613.6,6.82,0.0,162.08,249.95
WTG_19,356,12.35,18.95,226.66,99.51,84.15,122.27,1509.06,16.77,0.87,161.0,2000.0
WTG_19,357,11.22,15.0,230.0,99.09,84.32,120.03,1428.05,15.87,0.0,161.79,2000.0
WTG_19,358,13.55,12.33,196.8,100.97,86.0,116.71,1686.99,18.74,3.87,163.32,2000.0
WTG_19,359,8.93,22.59,250.09,95.57,84.2,118.33,1113.58,12.37,0.0,160.74,1560.68
WTG_19,360,14.05,20.51,203.38,101.11,86.4,126.35,1763.06,19.59,5.12,161.15,2000.0
WTG_19,361,8.41,19.18,200.42,96.71,84.45,111.22,1052.0,11.69,0.0,161.14,1309.62
WTG_19,362,11.94,17.79,230.43,102.06,86.35,120.99,1497.37,16.64,0.0,160.5,2000.0
WTG_19,363,10.87,16.21,231.01,99.13,85.02,119.22,1350.73,15.01,0.0,161.68,2000.0
WTG_19,364,13.88,14.3,213.59,101.89,86.79,118.32,1750.99,19.46,4.7,160.25,2000.0
WTG_19,365,10.3,9.79,216.29,102.82,86.22,116.42,1290.63,14.34,0.0,159.6,2000.0
WTG_19,366,8.34,9.79,228.68,96.33,85.48,100.71,1068.35,11.87,0.0,160.33,1251.89
WTG_19,367,6.11,16.15,199.14,89.82,83.03,96.96,784.13,8.71,0.0,159.0,513.23
WTG_19,368,8.87,14.84,202.16,98.24,85.92,112.27,1127.11,12.52,0.0,159.59,1540.0
WTG_19,369,9.98,17.38,228.14,101.37,86.84,124.38,1277.74,14.2,0.0,159.3,2000.0
WTG_19,370,3.72,12.15,213.34,87.17,82.72,83.58,540.0,6.0,0.0,157.79,139.39
WTG_19,371,9.64,8.92,197.21,102.59,86.29,116.64,1204.69,13.39,0.0,157.74,1981.39
WTG_19,372,10.19,17.64,237.03,103.45,88.05,126.05,1296.44,14.4,0.0,156.87,2000.0
WTG_19,373,10.95,14.47,214.36,105.01,85.97,122.61,1366.66,15.19,0.0,156.27,2000.0
WTG_19,374,6.8,19.74,217.85,92.96,85.55,102.78,863.48,9.59,0.0,156.72,692.31
WTG_19,375,9.15,16.0,239.69,102.32,87.12,116.29,1123.32,12.48,0.0,157.88,1661.5
WTG_19,376,7.17,19.66,217.2,93.8,85.68,105.64,912.36,10.14,0.0,154.42,814.17
WTG_19,377,7.48,17.12,218.02,94.39,86.31,106.05,930.95,10.34,0.0,160.82,931.24
WTG_19,378,5.66,10.06,232.49,90.04,85.56,89.01,721.32,8.01,0.0,153.95,404.61
WTG_19,379,5.33,15.35,205.26,90.39,87.26,93.4,683.59,7.6,0.0,156.35,326.16
WTG_19,380,6.57,13.7,213.22,92.13,85.44,94.83,852.04,9.47,0.0,154.37,608.1
WTG_19,381,12.02,10.2,216.72,104.52,87.63,119.04,1501.79,16.69,0.04,156.58,2000.0
WTG_19,382,9.44,16.87,229.05,103.32,88.03,124.91,1186.09,13.18,0.0,153.31,1842.17
WTG_19,383,6.41,21.66,220.99,94.93,87.67,105.33,833.69,9.26,0.0,151.89,600.05
WTG_19,384,6.82,14.92,234.38,95.45,87.1,100.31,890.55,9.9,0.0,153.68,696.88
WTG_19,385,13.35,24.28,198.46,102.93,91.56,137.09,1684.76,18.72,3.38,155.55,2000.0
WTG_19,386,8.07,23.14,225.7,99.42,88.49,117.74,1052.74,11.7,0.0,154.6,1161.97
WTG_19,387,12.74,13.66,231.29,107.09,90.89,123.08,1660.78,18.45,1.86,150.89,2000.0
WTG_19,388,10.79,12.92,231.59,105.84,89.36,125.19,1361.63,15.13,0.0,152.76,2000.0
WTG_19,389,11.27,23.22,242.1,105.41,91.31,134.44,1396.74,15.52,0.0,149.33,2000.0
WTG_19,390,11.92,21.61,204.09,107.89,90.55,134.24,1498.57,16.65,0.0,152.25,2000.0
WTG_19,391,10.02,19.26,191.82,106.61,90.5,130.37,1249.71,13.89,0.0,152.8,2000.0
WTG_19,392,6.23,16.69,241.43,94.66,89.32,100.65,770.32,8.56,0.0,150.94,543.67
WTG_19,393,11.6,8.42,216.55,107.59,90.69,120.15,1479.03,16.43,0.0,151.87,2000.0
WTG_19,394,10.21,19.89,237.31,108.28,91.81,131.87,1282.44,14.25,0.0,151.82,2000.0
WTG_19,395,10.11,18.12,224.86,108.17,91.18,132.1,1286.16,14.29,0.0,151.65,2000.0
WTG_19,396,11.82,18.46,229.31,106.48,91.12,132.53,1499.54,16.66,0.0,151.64,2000.0
WTG_19,397,9.01,18.99,209.72,106.14,91.83,125.39,1121.96,12.47,0.0,150.65,1603.89
WTG_19,398,8.87,16.43,190.13,105.49,91.79,123.4,1132.73,12.59,0.0,149.42,1543.37
WTG_19,399,9.78,13.04,245.99,108.85,92.86,127.81,1233.58,13.71,0.0,152.36,2000.0
WTG_19,400,8.73,21.32,225.61,102.51,91.66,123.17,1105.68,12.29,0.0,150.47,1446.73
WTG_19,401,7.95,14.65,207.15,102.35,91.02,112.01,1003.17,11.15,0.0,151.68,1119.99
WTG_19,402,8.88,7.05,214.31,105.2,93.44,113.5,1093.46,12.15,0.0,150.54,1532.89
WTG_19,403,13.73,19.17,258.57,110.28,95.18,134.19,1702.35,18.91,4.32,149.6,2000.0
WTG_19,404,10.06,17.61,222.56,111.61,92.79,133.73,1299.45,14.44,0.0,148.22,2000.0
WTG_19,405,10.57,19.22,228.32,111.62,94.07,136.71,1343.59,14.93,0.0,147.64,2000.0
WTG_19,406,7.16,19.84,199.15,102.04,92.65,113.4,922.32,10.25,0.0,148.14,803.68
WTG_19,407,5.42,16.37,232.74,98.7,91.21,103.26,659.44,7.33,0.0,148.54,359.78
WTG_19,408,12.45,19.47,214.62,112.14,94.99,135.54,1589.96,17.67,1.13,145.88,2000.0
WTG_19,409,12.54,20.61,198.68,112.85,95.28,138.57,1574.21,17.49,1.35,149.21,2000.0
WTG_19,410,5.9,18.26,211.3,99.24,92.09,105.98,769.95,8.55,0.0,144.92,460.96
WTG_19,411,7.61,15.51,229.23,103.43,92.83,113.57,944.43,10.49,0.0,145.06,976.55
WTG_19,412,6.12,15.55,244.94,99.95,93.77,104.08,764.02,8.49,0.0,147.39,509.25
WTG_19,413,11.29,17.53,245.51,113.3,95.17,134.98,1436.67,15.96,0.0,146.71,2000.0
WTG_19,414,5.28,17.75,176.5,99.18,93.35,103.97,681.93,7.58,0.0,143.34,321.78
WTG_19,415,9.12,16.35,206.65,110.2,95.46,128.68,1182.86,13.14,0.0,144.33,1665.09
WTG_19,416,5.44,23.3,209.29,100.92,94.74,111.2,714.17,7.94,0.0,141.63,336.88
WTG_19,417,9.27,23.24,201.06,112.1,97.05,137.68,1161.45,12.9,0.0,142.85,1740.05
WTG_19,418,13.72,18.91,221.35,114.58,98.85,138.27,1725.31,19.17,4.31,144.65,2000.0
WTG_19,419,3.72,16.94,212.59,97.71,93.92,101.1,540.0,6.0,0.0,145.06,96.12
WTG_19,420,10.33,20.83,193.15,114.96,95.38,141.19,1321.53,14.68,0.0,142.01,2000.0
WTG_19,421,8.08,14.92,227.42,109.19,95.92,119.39,996.78,11.08,0.0,140.66,1162.91
WTG_19,422,11.02,14.24,212.14,113.8,98.42,134.87,1401.88,15.58,0.0,142.03,2000.0
WTG_19,423,12.64,21.42,240.56,114.77,98.43,142.53,1575.61,17.51,1.61,142.64,2000.0
WTG_19,424,12.14,17.8,248.63,116.77,99.24,140.35,1566.51,17.41,0.34,139.86,2000.0
WTG_19,425,12.09,15.83,239.13,115.97,99.77,137.68,1522.23,16.91,0.22,142.01,2000.0
WTG_19,426,9.02,13.15,227.45,112.73,98.62,127.81,1143.76,12.71,0.0,141.36,1592.12
WTG_19,427,7.98,15.35,227.62,110.36,98.18,121.43,950.51,10.56,0.0,142.04,1124.18
WTG_20,1,18.0,25.22,177.36,76.54,62.71,107.43,1800.0,20.0,15.0,187.86,2000.0
WTG_20,2,9.15,21.63,154.43,73.7,60.58,98.09,1138.68,12.65,0.0,185.01,1689.77
WTG_20,3,7.9,23.49,156.77,69.4,58.97,88.83,999.8,11.11,0.0,187.41,1089.06
WTG_20,4,10.88,18.29,201.54,77.51,59.57,100.65,1373.92,15.27,0.0,187.16,2000.0
WTG_20,5,7.07,17.03,209.52,68.7,58.93,77.78,875.48,9.73,0.0,189.02,771.93
WTG_20,6,8.68,21.95,192.16,71.62,59.94,93.98,1123.31,12.48,0.0,186.52,1434.16
WTG_20,7,10.77,20.11,176.27,76.54,61.01,102.51,1368.46,15.21,0.0,188.5,2000.0
WTG_20,8,12.34,14.91,194.56,77.64,61.55,96.58,1554.33,17.27,0.84,188.35,2000.0
WTG_20,9,9.64,19.64,179.38,74.89,60.54,100.94,1209.76,13.44,0.0,187.22,1964.35
WTG_20,10,8.95,23.74,155.42,71.24,59.57,98.0,1115.61,12.4,0.0,187.03,1583.52
WTG_20,11,8.82,19.55,163.37,73.98,60.32,92.59,1121.79,12.46,0.0,189.02,1506.2
WTG_20,12,5.89,13.44,202.18,64.27,58.66,66.69,734.36,8.16,0.0,185.77,464.35
WTG_20,13,10.94,23.8,158.18,77.52,60.98,106.57,1382.08,15.36,0.0,185.7,2000.0
WTG_20,14,10.49,17.08,170.26,77.72,60.36,100.37,1327.97,14.76,0.0,189.08,2000.0
WTG_20,15,10.06,11.3,176.23,74.57,59.49,93.71,1247.06,13.86,0.0,187.9,2000.0
WTG_20,16,9.52,20.39,180.24,74.89,59.72,102.1,1187.35,13.19,0.0,185.91,1899.98
WTG_20,17,8.1,16.98,194.42,70.76,59.69,84.05,1016.65,11.3,0.0,184.71,1194.04
WTG_20,18,11.06,13.85,207.74,77.06,60.2,97.94,1410.16,15.67,0.0,192.15,2000.0
WTG_20,19,5.83,14.45,196.29,63.91,58.33,66.99,745.07,8.28,0.0,186.89,420.38
WTG_20,20,5.23,24.81,188.55,63.07,58.39,74.47,690.39,7.67,0.0,189.31,305.88
WTG_20,21,7.01,19.84,182.25,65.71,57.88,79.46,885.38,9.84,0.0,187.97,771.62
WTG_20,22,7.38,17.31,136.98,68.15,58.46,79.37,944.05,10.49,0.0,188.06,901.61
WTG_20,23,6.55,23.41,208.8,65.59,58.74,81.57,836.16,9.29,0.0,187.95,593.86
WTG_20,24,4.88,15.85,179.48,62.56,56.73,64.95,624.08,6.93,0.0,187.2,255.49
WTG_20,25,8.54,24.48,192.54,70.84,58.64,94.65,1059.87,11.78,0.0,187.55,1379.27
WTG_20,26,10.82,19.84,191.73,76.41,60.15,103.02,1382.58,15.36,0.0,189.36,2000.0
WTG_20,27,10.45,21.89,188.72,77.61,60.41,103.2,1341.63,14.91,0.0,187.25,2000.0
WTG_20,28,10.52,23.42,183.9,75.47,60.51,104.09,1318.97,14.66,0.0,185.62,2000.0
WTG_20,29,6.18,19.62,177.0,64.39,58.57,74.66,760.56,8.45,0.0,187.14,529.56
WTG_20,30,8.81,21.13,162.21,73.12,58.85,96.53,1144.8,12.72,0.0,185.89,1500.9
WTG_20,31,9.22,22.11,196.21,76.3,59.47,99.49,1177.84,13.09,0.0,187.13,1723.73
WTG_20,32,7.51,22.57,200.94,67.69,58.49,83.05,951.83,10.58,0.0,183.82,947.63
WTG_20,33,12.86,17.92,196.08,77.42,60.35,101.55,1625.85,18.06,2.15,188.56,2000.0
WTG_20,34,3.49,20.2,157.39,61.78,57.73,65.75,540.0,6.0,0.0,188.6,104.37
WTG_20,35,8.28,14.62,173.33,71.76,60.06,82.43,1018.93,11.32,0.0,184.59,1279.58
WTG_20,36,8.43,17.15,187.03,69.95,58.8,86.89,1100.36,12.23,0.0,190.16,1306.4
WTG_20,37,10.75,12.47,209.09,76.92,60.32,96.9,1342.12,14.91,0.0,185.75,2000.0
WTG_20,38,13.05,14.95,173.92,75.66,61.0,97.53,1632.69,18.14,2.62,188.15,2000.0
WTG_20,39,10.85,16.39,198.31,77.24,59.82,99.56,1322.63,14.7,0.0,186.35,2000.0
WTG_20,40,8.69,12.6,190.41,72.32,59.68,84.19,1111.78,12.35,0.0,188.11,1437.12
WTG_20,41,15.37,23.75,179.72,76.4,63.09,106.26,1800.0,20.0,8.43,187.66,2000.0
WTG_20,42,16.48,20.55,177.07,77.33,61.25,102.51,1800.0,20.0,11.19,188.46,2000.0
WTG_20,43,9.73,18.89,195.03,75.53,61.09,103.01,1231.47,13.68,0.0,191.19,2000.0
WTG_20,44,8.02,13.83,175.02,71.04,58.92,78.78,992.35,11.03,0.0,185.59,1122.46
WTG_20,45,10.34,19.02,197.75,78.7,60.26,101.37,1286.18,14.29,0.0,187.02,2000.0
WTG_20,46,8.15,21.52,165.24,70.86,58.84,91.47,984.05,10.93,0.0,187.21,1211.36
WTG_20,47,3.58,19.04,191.3,60.58,57.52,67.53,540.0,6.0,0.0,187.58,91.96
WTG_20,48,8.1,15.19,180.2,70.36,60.1,81.91,1033.41,11.48,0.0,187.31,1171.05
WTG_20,49,6.66,24.37,207.79,66.11,58.68,81.8,841.4,9.35,0.0,187.41,639.23
WTG_20,50,11.41,16.3,195.25,77.76,60.93,97.71,1455.32,16.17,0.0,189.32,2000.0
WTG_20,51,8.49,20.21,198.8,70.75,58.69,90.71,1088.86,12.1,0.0,187.78,1341.01
WTG_20,52,6.7,19.65,177.77,66.38,58.29,77.58,862.61,9.58,0.0,191.16,674.4
WTG_20,53,6.29,21.25,189.64,66.45,59.32,77.14,790.16,8.78,0.0,187.9,534.57
WTG_20,54,4.22,18.97,171.57,62.96,59.0,65.82,551.76,6.13,0.0,184.56,178.29
WTG_20,55,11.25,12.13,185.95,76.74,61.0,92.96,1411.91,15.69,0.0,189.63,2000.0
